year,month,day,hour,wt,Ta_C,P_mm,wind_ms,rad_whm2,relhum,Q
2012,6,18,9,15.9333333333333,20.9,0,1.407,1069.293,0.75,3.26
2012,6,18,12,16.4333333333333,26.565,0,2.899,2273.524,0.61,3.21
2012,6,18,15,17.1666666666667,29.146,0,3.522,2026.914,0.459,3.22
2012,6,18,18,17.7333333333333,26.856,0,4.596,1051.511,0.499,3.28
2012,6,18,21,17.7333333333333,20.72,0,1.341,83.986,0.69,3.28
2012,6,19,0,17.5,16.298,0,1.181,0,0.864,3.67
2012,6,19,3,17,14.437,0,1.487,0,0.882,3.03
2012,6,19,6,16.8333333333333,15.844,0,1.748,286.301,0.819,2.94
2012,6,19,9,16.9333333333333,20.092,0,2.736,1293.087,0.71,2.98
2012,6,19,12,17.6,24.836,0,1.514,1967.94,0.603,2.97
2012,6,19,15,19.1,25.598,0,1.516,1342.026,0.606,2.89
2012,6,19,18,19.3666666666667,24.707,0,1.68,364.682,0.684,2.89
2012,6,19,21,19.3666666666667,21.323,0,2.542,24.671,0.727,2.89
2012,6,20,0,19.3,17.768,9.978,3.507,0,0.938,2.89
2012,6,20,3,18.9333333333333,16.569,8.012,1.711,0,0.973,3.09
2012,6,20,6,18.6,16.636,0.206,1.235,121.088,0.965,4.05
2012,6,20,9,18.8333333333333,19,0.331,1.499,773.343,0.915,7.57
2012,6,20,12,19.3333333333333,22.206,0.14,1.477,1202.255,0.833,9.19
2012,6,20,15,19.3,22.049,8.718,1.334,681.342,0.897,13.25
2012,6,20,18,19,20.459,7.456,1.19,201.863,0.935,13.57
2012,6,20,21,18.6666666666667,18.935,1.239,1.838,27.297,0.964,18.56
2012,6,21,0,18.5,17.832,0.605,0.403,0,0.983,24.78
2012,6,21,3,18.8333333333333,17.824,0.167,0.406,0,0.967,29.39
2012,6,21,6,18.9666666666667,17.321,0.049,1.337,81.898,0.964,31.98
2012,6,21,9,18.8,18.022,0.439,0.951,463.647,0.903,32.71
2012,6,21,12,18.7333333333333,20.439,0.076,0.786,850.481,0.79,28.98
2012,6,21,15,18.7,21.245,0,1.8,1244.598,0.772,24.63
2012,6,21,18,18.7,22.01,0,1.511,797.145,0.695,20.73
2012,6,21,21,18.5,18.093,0,0.564,60.621,0.94,20.07
2012,6,22,0,18.3333333333333,16.962,1.796,1.298,0,0.958,19.52
2012,6,22,3,18.1,14.639,1.405,0.546,0,0.968,18.36
2012,6,22,6,17.8333333333333,15.676,0,3.115,413.67,0.948,16.51
2012,6,22,9,17.7,17.908,0,3.502,1548.979,0.727,16.13
2012,6,22,12,17.8666666666667,19.457,0,4.557,2425.343,0.545,15.17
2012,6,22,15,18.1,20.585,0,4.504,1979.925,0.475,14.98
2012,6,22,18,18.2666666666667,19.568,0,4.188,1029.806,0.453,14.81
2012,6,22,21,18.1,13.965,0,0.824,61.338,0.771,13.79
2012,6,23,0,17.8333333333333,10.132,0,0.678,0,0.918,12.75
2012,6,23,3,17.4666666666667,8.653,0,0.955,0,0.944,11.98
2012,6,23,6,17.1666666666667,10.37,0,1.044,461.244,0.907,11.25
2012,6,23,9,16.9,18.007,0,1.473,1773.562,0.64,10.77
2012,6,23,12,17.0333333333333,19.654,0,3.534,2003.539,0.562,9.79
2012,6,23,15,17.3666666666667,21.042,0,2.689,1565.464,0.485,9.37
2012,6,23,18,17.5,20.822,0,2.58,863.078,0.493,9.66
2012,6,23,21,17.4,15.164,0,1.081,57.67,0.827,9.47
2012,6,24,0,17.1666666666667,11.506,0,0.964,0,0.917,9.18
2012,6,24,3,16.9333333333333,9.632,0,0.485,0,0.955,8.32
2012,6,24,6,16.7666666666667,10.822,0,0.71,345.696,0.932,8.25
2012,6,24,9,16.7333333333333,18.729,0,1.319,1644.415,0.664,8.41
2012,6,24,12,16.8666666666667,22.067,0,4.745,1999.325,0.504,8.18
2012,6,24,15,17.1666666666667,21.313,0,4.899,1066.911,0.505,8.12
2012,6,24,18,17.1,17.043,0.195,4.317,289.382,0.735,7.69
2012,6,24,21,16.9,13.284,2.979,4.243,12.029,0.956,7.6
2012,6,25,0,16.8,12.588,0.363,2.601,0,0.947,7.5
2012,6,25,3,16.6666666666667,11.586,0,1.659,0,0.95,7.22
2012,6,25,6,16.4333333333333,11.725,0,2.211,355.276,0.932,7.22
2012,6,25,9,16.3,13.898,0,3.458,846.39,0.803,7.22
2012,6,25,12,16.2333333333333,14.849,0.387,4.373,1143.785,0.791,7.79
2012,6,25,15,16.3,16.578,0.448,5.903,1304.158,0.685,8.34
2012,6,25,18,16.3,15.564,0.618,4.063,701.252,0.768,7.58
2012,6,25,21,16.1333333333333,13.853,0.077,3.196,48.167,0.786,6.98
2012,6,26,0,15.8666666666667,11.057,0,1.427,0,0.905,7.3
2012,6,26,3,15.7,8.734,0,1.033,0,0.955,7.15
2012,6,26,6,15.4,9.751,0,0.982,408.681,0.935,6.22
2012,6,26,9,15.4,14.413,0,2.686,1131.938,0.697,6.92
2012,6,26,12,15.5666666666667,16.42,0,3.354,1760.619,0.615,6.39
2012,6,26,15,15.9,18.026,0,3.293,2024.045,0.548,6.21
2012,6,26,18,16.1,18.68,0,2.544,997.174,0.525,5.86
2012,6,26,21,15.9666666666667,13.058,0,0.719,76.85,0.828,5.6
2012,6,27,0,15.7,8.786,0,0.85,0,0.953,5.52
2012,6,27,3,15.4333333333333,7.408,0,0.447,0,0.959,5.49
2012,6,27,6,15.2666666666667,8.965,0,0.863,385.462,0.947,5.4
2012,6,27,9,15.2666666666667,15.415,0,1.452,1055.526,0.753,5.2
2012,6,27,12,15.5,21.757,0,2.466,2034.613,0.568,5.08
2012,6,27,15,15.9666666666667,22.25,0,3.355,1020.383,0.615,4.98
2012,6,27,18,16.3,21.38,0.016,3.426,522.049,0.688,4.95
2012,6,27,21,16.2,18.461,0.043,1.76,24.006,0.889,5.12
2012,6,28,0,16.0666666666667,16.021,0,1.174,0,0.957,5.08
2012,6,28,3,15.9333333333333,13.742,0,0.63,0,0.985,5.02
2012,6,28,6,15.9666666666667,14.369,0.011,0.653,333.337,0.982,4.92
2012,6,28,9,16.1,18.391,0,1.118,982.141,0.887,4.81
2012,6,28,12,16.3333333333333,22.093,0,1.452,1850.426,0.693,4.8
2012,6,28,15,16.8,25.784,0,1.509,2146.511,0.525,4.8
2012,6,28,18,17.3,25.457,0,1.474,780.632,0.566,4.69
2012,6,28,21,17.3333333333333,21.362,0.034,0.878,30.15,0.722,4.47
2012,6,29,0,17.3,18.579,0.107,1.168,0,0.912,4.47
2012,6,29,3,17.1,15.218,0,0.975,0,0.961,4.46
2012,6,29,6,17.0333333333333,16.569,0,0.796,231.661,0.941,4.38
2012,6,29,9,17.2333333333333,22.937,0.018,1.856,1462.313,0.734,4.35
2012,6,29,12,17.8,27.294,0,2.712,2434.452,0.587,4.14
2012,6,29,15,18.4666666666667,30.003,0,2.699,1946.593,0.425,3.8
2012,6,29,18,18.9666666666667,29.372,0,1.082,879.586,0.484,3.58
2012,6,29,21,19,22.968,1.185,1.421,31.248,0.824,3.85
2012,6,30,0,18.8,19.7,0.048,1.122,0,0.937,3.98
2012,6,30,3,18.6,18.194,0.004,0.739,0,0.959,4.03
2012,6,30,6,18.7,19.312,0.264,1.286,293.723,0.944,4.03
2012,6,30,9,18.9,23.456,0,1.943,1589.874,0.669,4.03
2012,6,30,12,19.4666666666667,26.727,0,1.362,2360.561,0.517,4.03
2012,6,30,15,20.0666666666667,29.155,0,1.385,2164.598,0.427,4.02
2012,6,30,18,20.3666666666667,28.41,0,1.058,920.947,0.522,4.02
2012,6,30,21,20.3333333333333,24.575,0.233,1.728,72.879,0.698,4.02
2012,7,1,0,20.2,17.581,7.564,3.118,0,0.947,4.02
2012,7,1,3,19.9333333333333,17.403,4.213,2.88,0,0.93,3.64
2012,7,1,6,19.7333333333333,16.924,0.026,1.031,145.538,0.955,4.52
2012,7,1,9,19.8333333333333,18.026,0.007,1.939,283.165,0.947,9.35
2012,7,1,12,19.8333333333333,18.346,2.427,1.77,598.042,0.93,10.85
2012,7,1,15,19.6666666666667,18.528,0.37,1.799,543.886,0.886,9.99
2012,7,1,18,19.7333333333333,17.519,0.503,2.209,183.942,0.912,10.83
2012,7,1,21,19.3666666666667,16.37,0.073,1.476,14.766,0.943,12.03
2012,7,2,0,19.1,15.388,0,1.011,0,0.961,10.95
2012,7,2,3,18.9333333333333,14.823,0,0.664,0,0.974,8.5
2012,7,2,6,18.8,15.291,0,0.95,249.098,0.96,9.28
2012,7,2,9,18.7,18.328,0,2.945,1021.126,0.784,8.08
2012,7,2,12,18.7333333333333,18.986,0.179,2.31,788.376,0.77,6.12
2012,7,2,15,18.7,20.123,0.638,4.087,825.214,0.761,5.62
2012,7,2,18,18.6666666666667,19.254,0.165,2.716,404.956,0.826,5.09
2012,7,2,21,18.5666666666667,17.51,0,1.558,32.058,0.851,5
2012,7,3,0,18.5,15.837,0.088,0.688,0,0.921,5.16
2012,7,3,3,18.2333333333333,14.121,0.186,0.612,0,0.965,4.23
2012,7,3,6,18.1333333333333,15.419,0.004,0.483,152.706,0.959,4.65
2012,7,3,9,18.1666666666667,17.737,0,0.584,710.346,0.858,4.73
2012,7,3,12,18.3333333333333,21.515,0,1.192,1763.47,0.713,4.91
2012,7,3,15,18.7,23.354,0,1.728,1615.219,0.607,4.39
2012,7,3,18,18.9,22.8,0,1.892,830.782,0.653,4.49
2012,7,3,21,18.8666666666667,19.161,0,0.972,86.22,0.874,4.75
2012,7,4,0,18.7,16.864,0,0.746,0,0.931,3.15
2012,7,4,3,18.5333333333333,15.226,0,0.545,0,0.959,4.19
2012,7,4,6,18.3333333333333,15.919,0,0.937,382.547,0.939,4.2
2012,7,4,9,18.4,21.798,0,2.061,1591.078,0.708,4.62
2012,7,4,12,18.9,24.775,0,1.354,2319.343,0.567,3
2012,7,4,15,19.4333333333333,26.39,0,1.207,1631.105,0.497,3.83
2012,7,4,18,19.8333333333333,25.947,0,1.049,760.865,0.548,3.9
2012,7,4,21,19.8333333333333,21.366,0,2.147,36.126,0.746,3.28
2012,7,5,0,19.6666666666667,20.137,0.039,2.191,0,0.812,3.61
2012,7,5,3,19.3333333333333,18.726,0.001,1.766,0,0.876,3.67
2012,7,5,6,19.1333333333333,18.581,5.18,1.87,43.81,0.907,3.67
2012,7,5,9,19.1666666666667,20.341,0.705,1.125,578.593,0.895,4.16
2012,7,5,12,19.3333333333333,22.295,1.962,1.427,845.29,0.818,5.33
2012,7,5,15,19.6666666666667,21.714,2.225,1.636,587.515,0.835,5.34
2012,7,5,18,19.8333333333333,22.523,0.178,2.097,849.532,0.79,5.44
2012,7,5,21,19.6666666666667,18.89,0,0.581,80.664,0.946,5.45
2012,7,6,0,19.5333333333333,16.463,0,0.73,0,0.985,5.29
2012,7,6,3,19.4666666666667,16.319,0,1.356,0,0.981,5.28
2012,7,6,6,19.4,17.465,0.008,0.575,180.758,0.978,5.28
2012,7,6,9,19.3,20.184,0.044,1.147,600.871,0.878,5.28
2012,7,6,12,19.4333333333333,21.942,0.069,1.989,1063.262,0.719,5.13
2012,7,6,15,19.6,22.738,0,2.234,1418.529,0.655,4.6
2012,7,6,18,19.7333333333333,22.787,0,1.883,903.432,0.635,4.49
2012,7,6,21,19.7333333333333,17.952,0,0.531,71.018,0.887,4.49
2012,7,7,0,19.5666666666667,16.672,0,0.528,0,0.926,4.4
2012,7,7,3,19.1666666666667,16.114,0.045,0.631,0,0.952,4.28
2012,7,7,6,19.0333333333333,16.044,0.564,0.538,32.893,0.973,3.87
2012,7,7,9,18.9333333333333,17.448,3.035,0.808,538.383,0.944,3.76
2012,7,7,12,19.0333333333333,20.773,0.176,1.029,1494.899,0.721,3.88
2012,7,7,15,19.4333333333333,21.397,0.455,1.918,1545.485,0.673,4.6
2012,7,7,18,19.4333333333333,22.425,0.983,1.308,793.157,0.628,5.78
2012,7,7,21,19.1,16.915,0.07,0.876,70.398,0.922,6.59
2012,7,8,0,18.6333333333333,14.094,0,0.944,0,0.957,6.45
2012,7,8,3,18.4333333333333,13.546,0,1.766,0,0.933,5.83
2012,7,8,6,18.4333333333333,16.235,0,2.021,400.602,0.879,5.29
2012,7,8,9,18.2666666666667,19.087,0.095,1.639,564.639,0.841,4.91
2012,7,8,12,18.2666666666667,17.978,0.854,2.269,1006.209,0.894,3.95
2012,7,8,15,18.6666666666667,22.555,0.014,4.204,1816.083,0.575,4.29
2012,7,8,18,18.9333333333333,23.058,0,4.149,981.498,0.541,4.36
2012,7,8,21,18.8,17.886,0,1.283,77.023,0.767,4.36
2012,7,9,0,18.6666666666667,16.122,0,1.632,0,0.787,4.36
2012,7,9,3,18.4333333333333,13.1,0,1.079,0,0.881,4.21
2012,7,9,6,18.2666666666667,14.422,0.001,1.196,278.472,0.848,4.1
2012,7,9,9,18.3,18.116,0,3.352,1290.181,0.672,3.98
2012,7,9,12,18.6,20.884,0,3.604,1939.436,0.537,3.93
2012,7,9,15,18.8666666666667,20.065,0,3.027,788.947,0.607,3.73
2012,7,9,18,18.9666666666667,19.619,0.004,2.117,616.589,0.649,3.65
2012,7,9,21,18.8666666666667,15.795,0.039,0.811,54.979,0.883,3.61
2012,7,10,0,18.6,14.741,0.001,0.417,0,0.941,3
2012,7,10,3,18.3,14.8,0.023,0.498,0,0.951,3.02
2012,7,10,6,18.1,15.255,0.035,0.592,245.98,0.945,3.14
2012,7,10,9,18.2333333333333,20.051,0,2.008,1588.297,0.685,3.14
2012,7,10,12,18.7,22.564,0,2.669,1882.332,0.542,3.2
2012,7,10,15,19.1,24.211,0.014,2.951,1873.959,0.475,3.69
2012,7,10,18,19.4333333333333,23.783,0.013,2.301,807.934,0.461,2.87
2012,7,10,21,19.5,16.925,0.018,0.438,61.619,0.824,2.87
2012,7,11,0,19.2,13.889,0,0.82,0,0.941,2.94
2012,7,11,3,18.8333333333333,15.215,1.552,1.545,0,0.945,3.05
2012,7,11,6,18.5,15.263,0.318,1.546,113.305,0.955,3.04
2012,7,11,9,18.5,17.265,0,3.639,999.393,0.773,3.11
2012,7,11,12,18.8333333333333,19.889,0,4.441,1914.13,0.491,4.12
2012,7,11,15,19.3,20.943,0,4.014,1509.396,0.456,3.34
2012,7,11,18,19.3,18.783,0.503,3.479,434.091,0.632,3.41
2012,7,11,21,19.1333333333333,15.032,0.021,2.496,52.899,0.745,2.88
2012,7,12,0,18.7666666666667,13.653,0.004,1.128,0,0.862,2.62
2012,7,12,3,18.5,13.038,0.016,2.308,0,0.87,2.86
2012,7,12,6,18.1,12.751,0,2.679,252.5,0.856,3.02
2012,7,12,9,18,13.683,1.152,3.191,688.998,0.837,3.17
2012,7,12,12,18.3666666666667,18.032,1.017,5.57,2120.497,0.592,3.2
2012,7,12,15,18.7,13.196,1.427,3.054,792.351,0.842,2.92
2012,7,12,18,18.6,16.479,0,3.943,939.311,0.614,4.67
2012,7,12,21,18.2333333333333,12.532,0,1.276,61.321,0.805,4.78
2012,7,13,0,17.8333333333333,9.342,0,0.918,0,0.939,3.37
2012,7,13,3,17.5333333333333,9.92,0.024,1.291,0,0.96,3.76
2012,7,13,6,17.3666666666667,11.277,3.105,1.531,87.506,0.969,3.69
2012,7,13,9,17.2666666666667,13.129,1.79,2.138,395.438,0.945,3.72
2012,7,13,12,17.3,14.928,1.692,2.845,991.895,0.878,4.35
2012,7,13,15,17.3,16.125,0.205,3.327,605.206,0.818,5.43
2012,7,13,18,17.0666666666667,17.835,0.231,2.663,533.188,0.753,5.53
2012,7,13,21,16.8666666666667,15.113,0.433,0.674,16.813,0.926,4.74
2012,7,14,0,16.7333333333333,14.641,2.352,1.384,0,0.953,4.66
2012,7,14,3,16.6333333333333,14.408,2.376,1.611,0,0.972,4.63
2012,7,14,6,16.5333333333333,15.182,2.818,3.661,105.479,0.957,4.76
2012,7,14,9,16.4333333333333,16.114,0.147,4.847,591.17,0.812,6.17
2012,7,14,12,16.4333333333333,17.905,0.429,5.16,1428.187,0.756,7.32
2012,7,14,15,16.6333333333333,16.11,1.041,4.977,1547.726,0.79,8.47
2012,7,14,18,16.8333333333333,17.863,0.22,4.378,610.171,0.616,7.59
2012,7,14,21,16.6333333333333,13.866,0,1.173,57.089,0.783,9.37
2012,7,15,0,16.5333333333333,11.238,0,0.928,0,0.889,9.59
2012,7,15,3,16.4,10.763,0,0.716,0,0.928,8.88
2012,7,15,6,16.3,11.612,0,1.054,235.254,0.937,7.52
2012,7,15,9,16.2,15.501,0.121,2.006,816.694,0.806,7.1
2012,7,15,12,16.3333333333333,15.993,1.284,3.397,1158.211,0.772,6.28
2012,7,15,15,16.5333333333333,18.076,0.181,3.46,1357.472,0.665,6.25
2012,7,15,18,16.6666666666667,15.939,0.696,3.978,686.433,0.736,6.25
2012,7,15,21,16.5333333333333,12.733,0.453,0.872,60.205,0.916,5.93
2012,7,16,0,16.3666666666667,12.296,0.388,1.454,0,0.958,5.5
2012,7,16,3,16.2333333333333,12.263,0.058,1.659,0,0.959,5.88
2012,7,16,6,16.1666666666667,12.353,0.018,1.841,81.411,0.945,6.28
2012,7,16,9,16.1,14.209,0.006,3.158,819.865,0.791,6.29
2012,7,16,12,15.7666666666667,14.277,0.143,3.141,966.186,0.793,5.87
2012,7,16,15,15.9,16.512,0.003,3.523,1172.365,0.592,5.55
2012,7,16,18,16.1,16.667,0,3.188,337.331,0.57,5.75
2012,7,16,21,16.0333333333333,14.004,0.076,1.357,13.661,0.798,5.39
2012,7,17,0,15.9,13.42,0.152,1.123,0,0.867,5.39
2012,7,17,3,15.7333333333333,13.044,0.657,1.958,0,0.912,5.39
2012,7,17,6,15.7333333333333,13.654,1.843,2.666,25.607,0.899,5.39
2012,7,17,9,15.7,14.254,2.123,3.987,269.232,0.934,5.33
2012,7,17,12,15.7,16.439,0.073,4.33,743.141,0.848,5.46
2012,7,17,15,15.633333333333301,16.315,1.21,4.632,438.616,0.862,7.23
2012,7,17,18,15.7,15.65,4.796,2.88,340.867,0.923,7.29
2012,7,17,21,15.7,15.232,0.101,1.461,22.351,0.92,6.97
2012,7,18,0,15.5666666666667,14.719,0.001,1.518,0,0.914,8.55
2012,7,18,3,15.4,13.786,0,0.811,0,0.932,11.9
2012,7,18,6,15.5,13.653,0,1.261,164.401,0.924,15.15
2012,7,18,9,15.4333333333333,17.113,0,2.172,845.76,0.806,16.35
2012,7,18,12,15.5333333333333,21.93,0,3.274,1812.407,0.622,15.42
2012,7,18,15,15.8333333333333,23.436,0,4.257,1599.706,0.534,14.39
2012,7,18,18,16.0333333333333,23.408,0,2.993,686.084,0.557,13.78
2012,7,18,21,16,19.701,0,1.726,32.358,0.731,13.22
2012,7,19,0,15.9333333333333,17.269,0,1.109,0,0.792,12.57
2012,7,19,3,15.8666666666667,15.445,0,0.979,0,0.859,11.93
2012,7,19,6,15.7,16.005,0.116,1.31,102.633,0.861,11.8
2012,7,19,9,15.5,18.321,0.19,3.63,545.117,0.725,11.39
2012,7,19,12,15.5,19.597,0.055,5.355,1098.348,0.621,10.82
2012,7,19,15,15.633333333333301,20.38,0.001,5.526,1353.846,0.49,10.55
2012,7,19,18,15.8,20.324,0,5.175,809.467,0.483,9.76
2012,7,19,21,15.8666666666667,16.209,0.117,2.816,26.149,0.678,9.76
2012,7,20,0,15.7333333333333,12.459,0.042,0.942,0,0.877,9.76
2012,7,20,3,15.6,12.856,0,0.592,0,0.89,9.59
2012,7,20,6,15.4,12.026,0,0.532,177.907,0.926,9.02
2012,7,20,9,15.2666666666667,16.22,0,2.022,1068.893,0.727,8.9
2012,7,20,12,15.4333333333333,19.376,0,3.41,1559.149,0.543,7.67
2012,7,20,15,15.5,19.74,0,3.734,1357.739,0.513,7.45
2012,7,20,18,15.4,16.398,2.216,3.018,261.632,0.75,7.44
2012,7,20,21,15.3,14.025,1.27,0.756,17.019,0.929,7.44
2012,7,21,0,15.2666666666667,12.819,0.597,0.332,0,0.962,7.75
2012,7,21,3,15.2666666666667,11.666,0,0.534,0,0.981,7.87
2012,7,21,6,15.2,11.94,0.003,0.35,81.204,0.977,7.82
2012,7,21,9,15.1666666666667,14.026,0.004,0.799,707.31,0.887,7.81
2012,7,21,12,15.1666666666667,13.074,3.086,3.663,1232.157,0.88,8.05
2012,7,21,15,15.2666666666667,16.108,0.587,3.293,1526.353,0.695,8.16
2012,7,21,18,15.4,16.596,0,2.788,710.647,0.598,8.23
2012,7,21,21,15.2333333333333,12.819,0,1.741,47.917,0.75,7.9
2012,7,22,0,15.0666666666667,9.924,0,0.738,0,0.891,7.63
2012,7,22,3,15,8.922,0,0.927,0,0.931,7.55
2012,7,22,6,14.8333333333333,8.398,0,0.693,331.24,0.949,7.55
2012,7,22,9,14.7333333333333,14.504,0,1.179,1364.974,0.625,7.64
2012,7,22,12,14.9,16.961,0,2.012,1697.788,0.48,7.68
2012,7,22,15,15.133333333333301,18.276,0,2.579,1825.347,0.459,7.6
2012,7,22,18,15.2333333333333,17.49,0,1.93,706.259,0.512,7.45
2012,7,22,21,15.0333333333333,12.438,0,1.502,54.493,0.787,7.28
2012,7,23,0,14.9333333333333,8.841,0,1.151,0,0.921,6.84
2012,7,23,3,14.7333333333333,7.163,0,0.609,0,0.942,6.68
2012,7,23,6,14.4333333333333,7.759,0,0.472,324.457,0.95,6.37
2012,7,23,9,14.2333333333333,17.381,0,1.942,1635.246,0.581,5.92
2012,7,23,12,14.633333333333301,21.318,0,2.518,2465.813,0.399,6.16
2012,7,23,15,15.2666666666667,23.992,0,3.165,2241.613,0.366,6.66
2012,7,23,18,15.5333333333333,24.307,0,2.603,1062.612,0.376,6.11
2012,7,23,21,15.4333333333333,17.176,0,1.357,54.208,0.664,5.82
2012,7,24,0,15.2333333333333,13.178,0,1.417,0,0.804,4.29
2012,7,24,3,15.0666666666667,11.787,0,1.236,0,0.834,5.49
2012,7,24,6,15,13.041,0,1.669,293.161,0.82,5.55
2012,7,24,9,15.1,21.871,0,3.46,1509.895,0.485,5.47
2012,7,24,12,15.5666666666667,25.857,0,3.719,2330.724,0.442,5.31
2012,7,24,15,16.2,28.629,0,3.414,2105.134,0.411,5.54
2012,7,24,18,16.7666666666667,29.039,0,2.483,944.924,0.413,4.11
2012,7,24,21,16.8666666666667,21.545,0,1.631,41.306,0.739,4.87
2012,7,25,0,16.6,18.898,0,1.084,0,0.816,5.23
2012,7,25,3,16.4,17.301,0,1.253,0,0.853,4.96
2012,7,25,6,16.4,16.715,0,1.381,260.306,0.877,4.86
2012,7,25,9,16.4333333333333,25.397,0,1.067,1449.125,0.53,4.47
2012,7,25,12,16.8,27.962,0,1.317,2157.794,0.443,3.89
2012,7,25,15,17.3666666666667,29.561,0,2.071,1994.154,0.441,4.33
2012,7,25,18,17.9,25.391,0.125,2.21,660.979,0.608,4.62
2012,7,25,21,18.1333333333333,21.596,0.18,0.993,18.43,0.801,4.93
2012,7,26,0,18.0333333333333,18.351,0,1.049,0,0.916,4.26
2012,7,26,3,17.8,16.379,0,0.86,0,0.954,4.29
2012,7,26,6,17.8,16.019,0,0.659,251.042,0.959,4.28
2012,7,26,9,17.9,23.742,0,0.768,1446.782,0.699,4.28
2012,7,26,12,18.2666666666667,28.869,0,1.436,2223.837,0.484,4.55
2012,7,26,15,18.7,29.13,0.22,2.27,1880.218,0.476,4.89
2012,7,26,18,19.0666666666667,29.556,0,2.125,879.842,0.437,4.24
2012,7,26,21,19.2,22.652,0,0.98,37.667,0.749,4.21
2012,7,27,0,19.1333333333333,21.104,0,1.634,0,0.728,4.42
2012,7,27,3,18.9333333333333,18.406,0,1.303,0,0.84,4.49
2012,7,27,6,18.8333333333333,17.556,0,0.71,230.174,0.874,4.49
2012,7,27,9,18.9,25.033,0,2.238,1393.863,0.613,4.19
2012,7,27,12,19.3333333333333,29.889,0,1.639,2257.428,0.461,3.86
2012,7,27,15,19.8,32.12,0,1.987,1697.963,0.361,3.88
2012,7,27,18,20.0666666666667,32.066,0,1.55,844.061,0.357,4.17
2012,7,27,21,20.1,23.855,0,0.95,25.291,0.705,3.74
2012,7,28,0,20.0333333333333,23.07,0.004,1.447,0,0.681,3.74
2012,7,28,3,19.8666666666667,20.69,1.079,1.115,0,0.824,3.85
2012,7,28,6,19.8,18.461,0.265,1.194,242.56,0.931,3.52
2012,7,28,9,19.7666666666667,18.359,4.445,4.312,367.365,0.905,3.73
2012,7,28,12,19.8,20.644,2.048,2.056,1006.822,0.858,4.58
2012,7,28,15,19.9666666666667,23.103,0.047,3.273,1199.592,0.731,5.49
2012,7,28,18,19.9,22.697,0.65,2.634,432.52,0.728,6.91
2012,7,28,21,19.9333333333333,19.765,0.238,0.904,50.335,0.906,6.42
2012,7,29,0,19.7,18.146,0,0.974,0,0.947,5.71
2012,7,29,3,19.4333333333333,17.135,0,0.234,0,0.972,5.4
2012,7,29,6,19.2,17.598,0.077,0.746,51.121,0.976,5.27
