year,month,day,hour,wt,Ta_C,P_mm,wind_ms,rad_whm2,relhum,Q
2018,11,22,18,3.7,2.566,0,1.157,16.11,0.932,2.84
2018,11,22,21,3.66666666666667,1.981,0,0.862,0,0.945,2.6
2018,11,23,0,3.9,1.566,0,0.611,0,0.955,2.6
2018,11,23,3,4,1.862,0,1.446,0,0.925,2.78
2018,11,23,6,3.83333333333333,1.719,0,1.677,0,0.919,2.81
2018,11,23,9,3.83333333333333,1.393,0,2.304,18.486,0.93,2.67
2018,11,23,12,4.1,2.279,0,2.493,255.137,0.922,2.71
2018,11,23,15,4.16666666666667,2.669,0,2.423,287.137,0.937,2.92
2018,11,23,18,4.1,1.6,0,2.408,23.829,0.956,2.84
2018,11,23,21,4,0.02,0.001,2.015,0,0.958,2.63
2018,11,24,0,4.03333333333333,0.349,0.671,2.723,0,0.957,2.71
2018,11,24,3,4.03333333333333,1.115,0.277,2.965,0,0.96,2.84
2018,11,24,6,3.9,1.861,0.058,1.772,0,0.966,2.84
2018,11,24,9,3.9,2.577,0.159,0.842,8,0.974,2.84
2018,11,24,12,4.06666666666667,4.104,0.237,1.611,135.582,0.953,2.86
2018,11,24,15,4.2,5.306,0.049,1.704,158.676,0.955,3.03
2018,11,24,18,4.2,4.801,0.058,1.032,19.93,0.97,2.87
2018,11,24,21,4.3,4.2,0.068,1.541,0,0.976,2.78
2018,11,25,0,4.43333333333333,3.302,0.02,1.677,0,0.976,2.76
2018,11,25,3,4.43333333333333,3.672,0.007,1.652,0,0.969,2.84
2018,11,25,6,4.4,3.396,0,1.614,0,0.966,2.84
2018,11,25,9,4.43333333333333,2.814,0,2.059,28.648,0.963,2.84
2018,11,25,12,4.7,3.629,0,2.069,291.629,0.944,2.84
2018,11,25,15,4.76666666666667,5.624,0,1.647,500.023,0.864,2.9
2018,11,25,18,4.56666666666667,2.784,0,2.072,60.978,0.964,2.94
2018,11,25,21,4.43333333333333,1.222,0,1.968,0,0.965,2.7
2018,11,26,0,4.46666666666667,0.322,0,2.168,0,0.961,2.81
2018,11,26,3,4.4,0.872,0,2.01,0,0.953,2.84
2018,11,26,6,4.2,2.23,0,2.464,0,0.925,2.97
2018,11,26,9,4.3,3.058,0,3.335,8.688,0.911,2.84
2018,11,26,12,4.5,4.045,0,3.513,158.478,0.858,2.84
2018,11,26,15,4.5,3.475,0.012,2.638,134.216,0.878,2.84
2018,11,26,18,4.5,2.531,0,2.694,1.208,0.899,2.94
2018,11,26,21,4.53333333333333,2.062,0,2.264,0,0.903,2.81
2018,11,27,0,4.6,1.265,0,2.495,0,0.91,2.68
2018,11,27,3,4.6,0.853,0,1.937,0,0.915,2.84
2018,11,27,6,4.46666666666667,0.358,0,2.451,0,0.928,2.84
2018,11,27,9,4.4,0.026,0,2.119,7.552,0.895,2.81
2018,11,27,12,4.5,0.608,0,2.041,249.199,0.846,2.81
2018,11,27,15,4.56666666666667,0.627,0,2.017,383.737,0.803,2.9
2018,11,27,18,4.3,-1.62,0,1.196,44.401,0.878,2.78
2018,11,27,21,4.13333333333333,-3.051,0,0.744,0,0.926,2.67
2018,11,28,0,4.2,-2.201,0,0.883,0,0.918,2.67
2018,11,28,3,4.1,-2.906,0,0.802,0,0.929,2.78
2018,11,28,6,3.96666666666667,-1.894,0,1.649,0,0.897,2.7
2018,11,28,9,3.90909090909091,-1.856,0,2.056,28.722,0.885,2.67
2018,11,28,12,4.05833333333333,0.304,0,3.22,473.211,0.804,2.73
2018,11,28,15,3.80833333333333,0.527,0,3.503,510.335,0.793,2.67
2018,11,28,18,3.55,-1.779,0,3.024,37.336,0.864,2.77
2018,11,28,21,3.6,-1.828,0,3.471,0,0.901,2.41
2018,11,29,0,3.55833333333333,-1.993,0,2.908,0,0.894,2.5
2018,11,29,3,3.375,-2.575,0,3.094,0,0.864,2.66
2018,11,29,6,3.19166666666667,-2.613,0,3.082,0,0.842,2.67
